theta,A0,A_floor,bound
3.767456815,2.759921843e-02,2.759921843e-02,0
3.770524777,2.746646403e-02,2.746646403e-02,0
3.773592738,2.733394539e-02,2.733394539e-02,0
3.776660700,2.720167198e-02,2.720167198e-02,0
3.779728661,2.706965342e-02,2.706965342e-02,0
3.782796623,2.693789942e-02,2.693789942e-02,0
3.785864585,2.680641983e-02,2.680641983e-02,0
3.788932546,2.667522462e-02,2.667522462e-02,0
3.792000508,2.654432387e-02,2.654432387e-02,0
3.795068469,2.641372780e-02,2.641372780e-02,0
3.798136431,2.628344675e-02,2.628344675e-02,0
3.801204392,2.615349120e-02,2.615349120e-02,0
3.804272354,2.602387173e-02,2.602387173e-02,0
3.807340316,2.589459909e-02,2.589459909e-02,0
3.810408277,2.576568414e-02,2.576568414e-02,0
3.813476239,2.563713787e-02,2.563713787e-02,0
3.816544200,2.550897142e-02,2.550897142e-02,0
3.819612162,2.538119606e-02,2.538119606e-02,0
3.822680123,2.525382319e-02,2.525382319e-02,0
3.825748085,2.512686437e-02,2.512686437e-02,0
3.828816047,2.500033127e-02,2.509730631e-02,1
3.831884008,2.487423574e-02,2.509730631e-02,1
3.834951970,2.474858973e-02,2.509730631e-02,1
3.838019931,2.462340536e-02,2.509730631e-02,1
3.841087893,2.449869490e-02,2.509730631e-02,1
3.844155854,2.437447075e-02,2.509730631e-02,1
3.847223816,2.425074546e-02,2.509730631e-02,1
3.850291778,2.412753174e-02,2.509730631e-02,1
3.853359739,2.400484242e-02,2.509730631e-02,1
3.856427701,2.388269050e-02,2.509730631e-02,1
3.859495662,2.376108913e-02,2.509730631e-02,1
3.862563624,2.364005160e-02,2.509730631e-02,1
3.865631585,2.351959136e-02,2.509730631e-02,1
3.868699547,2.339972200e-02,2.509730631e-02,1
3.871767509,2.328045727e-02,2.509730631e-02,1
3.874835470,2.316181105e-02,2.509730631e-02,1
3.877903432,2.304379740e-02,2.509730631e-02,1
3.880971393,2.292643051e-02,2.509730631e-02,1
3.884039355,2.280972472e-02,2.509730631e-02,1
3.887107317,2.269369452e-02,2.509730631e-02,1
3.890175278,2.257835456e-02,2.509730631e-02,1
3.893243240,2.246371961e-02,2.509730631e-02,1
3.896311201,2.234980461e-02,2.509730631e-02,1
3.899379163,2.223662463e-02,2.509730631e-02,1
3.902447124,2.212419490e-02,2.509730631e-02,1
3.905515086,2.201253076e-02,2.509730631e-02,1
3.908583048,2.190164772e-02,2.509730631e-02,1
3.911651009,2.179156141e-02,2.509730631e-02,1
3.914718971,2.168228760e-02,2.509730631e-02,1
3.917786932,2.157384218e-02,2.509730631e-02,1
3.920854894,2.146624118e-02,2.509730631e-02,1
3.923922855,2.135950075e-02,2.509730631e-02,1
3.926990817,2.125363717e-02,2.509730631e-02,1
3.930058779,2.114866681e-02,2.509730631e-02,1
3.933126740,2.104460619e-02,2.509730631e-02,1
3.936194702,2.094147192e-02,2.509730631e-02,1
3.939262663,2.083928070e-02,2.509730631e-02,1
3.942330625,2.073804936e-02,2.509730631e-02,1
3.945398586,2.063779478e-02,2.509730631e-02,1
3.948466548,2.053853398e-02,2.509730631e-02,1
3.951534510,2.044028401e-02,2.509730631e-02,1
3.954602471,2.034306202e-02,2.509730631e-02,1
3.957670433,2.024688524e-02,2.509730631e-02,1
3.960738394,2.015177092e-02,2.509730631e-02,1
3.963806356,2.005773639e-02,2.509730631e-02,1
3.966874317,1.996479902e-02,2.509730631e-02,1
3.969942279,1.987297621e-02,2.509730631e-02,1
3.973010241,1.978228538e-02,2.509730631e-02,1
3.976078202,1.969274399e-02,2.509730631e-02,1
3.979146164,1.960436946e-02,2.509730631e-02,1
3.982214125,1.951717926e-02,2.509730631e-02,1
3.985282087,1.943119081e-02,2.509730631e-02,1
3.988350049,1.934642150e-02,2.509730631e-02,1
3.991418010,1.926288871e-02,2.509730631e-02,1
3.994485972,1.918060974e-02,2.509730631e-02,1
3.997553933,1.909960185e-02,2.509730631e-02,1
4.000621895,1.901988221e-02,2.509730631e-02,1
4.003689856,1.894146792e-02,2.509730631e-02,1
4.006757818,1.886437594e-02,2.509730631e-02,1
4.009825780,1.878862315e-02,2.509730631e-02,1
4.012893741,1.871422629e-02,2.509730631e-02,1
4.015961703,1.864120193e-02,2.509730631e-02,1
4.019029664,1.856956652e-02,2.509730631e-02,1
4.022097626,1.849933631e-02,2.509730631e-02,1
4.025165587,1.843052734e-02,2.509730631e-02,1
4.028233549,1.836315548e-02,2.509730631e-02,1
4.031301511,1.829723634e-02,2.509730631e-02,1
4.034369472,1.823278532e-02,2.509730631e-02,1
4.037437434,1.816981753e-02,2.509730631e-02,1
4.040505395,1.810834784e-02,2.509730631e-02,1
4.043573357,1.804839078e-02,2.509730631e-02,1
4.046641318,1.798996063e-02,2.509730631e-02,1
4.049709280,1.793307130e-02,2.509730631e-02,1
4.052777242,1.787773637e-02,2.509730631e-02,1
4.055845203,1.782396905e-02,2.509730631e-02,1
4.058913165,1.777178220e-02,2.509730631e-02,1
4.061981126,1.772118825e-02,2.509730631e-02,1
4.065049088,1.767219925e-02,2.509730631e-02,1
4.068117049,1.762482678e-02,2.509730631e-02,1
4.071185011,1.757908203e-02,2.509730631e-02,1
4.074252973,1.753497568e-02,2.509730631e-02,1
4.077320934,1.749251795e-02,2.509730631e-02,1
4.080388896,1.745171858e-02,2.509730631e-02,1
4.083456857,1.741258679e-02,2.509730631e-02,1
4.086524819,1.737513127e-02,2.509730631e-02,1
4.089592781,1.733936019e-02,2.509730631e-02,1
4.092660742,1.730528116e-02,2.509730631e-02,1
4.095728704,1.727290123e-02,2.509730631e-02,1
4.098796665,1.724222688e-02,2.509730631e-02,1
4.101864627,1.721326399e-02,2.509730631e-02,1
4.104932588,1.718601785e-02,2.509730631e-02,1
4.108000550,1.716049314e-02,2.509730631e-02,1
4.111068512,1.713669394e-02,2.509730631e-02,1
4.114136473,1.711462367e-02,2.509730631e-02,1
4.117204435,1.709428515e-02,2.509730631e-02,1
4.120272396,1.707568054e-02,2.509730631e-02,1
4.123340358,1.705881137e-02,2.509730631e-02,1
4.126408319,1.704367851e-02,2.509730631e-02,1
4.129476281,1.703028218e-02,2.509730631e-02,1
4.132544243,1.701862193e-02,2.509730631e-02,1
4.135612204,1.700869667e-02,2.509730631e-02,1
4.138680166,1.700050464e-02,2.509730631e-02,1
4.141748127,1.699404344e-02,2.509730631e-02,1
4.144816089,1.698930998e-02,2.509730631e-02,1
4.147884050,1.698630054e-02,2.509730631e-02,1
4.150952012,1.698501074e-02,2.509730631e-02,1
4.154019974,1.698543555e-02,2.509730631e-02,1
4.157087935,1.698756930e-02,2.509730631e-02,1
4.160155897,1.699140568e-02,2.509730631e-02,1
4.163223858,1.699693776e-02,2.509730631e-02,1
4.166291820,1.700415797e-02,2.509730631e-02,1
4.169359781,1.701305815e-02,2.509730631e-02,1
4.172427743,1.702362952e-02,2.509730631e-02,1
4.175495705,1.703586273e-02,2.509730631e-02,1
4.178563666,1.704974782e-02,2.509730631e-02,1
4.181631628,1.706527429e-02,2.509730631e-02,1
4.184699589,1.708243106e-02,2.509730631e-02,1
4.187767551,1.710120653e-02,2.509730631e-02,1
4.190835513,1.712158857e-02,2.509730631e-02,1
4.193903474,1.714356452e-02,2.509730631e-02,1
4.196971436,1.716712124e-02,2.509730631e-02,1
4.200039397,1.719224510e-02,2.509730631e-02,1
4.203107359,1.721892202e-02,2.509730631e-02,1
4.206175320,1.724713745e-02,2.509730631e-02,1
4.209243282,1.727687642e-02,2.509730631e-02,1
4.212311244,1.730812355e-02,2.509730631e-02,1
4.215379205,1.734086307e-02,2.509730631e-02,1
4.218447167,1.737507880e-02,2.509730631e-02,1
4.221515128,1.741075424e-02,2.509730631e-02,1
4.224583090,1.744787251e-02,2.509730631e-02,1
4.227651051,1.748641644e-02,2.509730631e-02,1
4.230719013,1.752636854e-02,2.509730631e-02,1
4.233786975,1.756771102e-02,2.509730631e-02,1
4.236854936,1.761042584e-02,2.509730631e-02,1
4.239922898,1.765449469e-02,2.509730631e-02,1
4.242990859,1.769989904e-02,2.509730631e-02,1
4.246058821,1.774662013e-02,2.509730631e-02,1
4.249126782,1.779463902e-02,2.509730631e-02,1
4.252194744,1.784393656e-02,2.509730631e-02,1
4.255262706,1.789449347e-02,2.509730631e-02,1
4.258330667,1.794629029e-02,2.509730631e-02,1
4.261398629,1.799930743e-02,2.509730631e-02,1
4.264466590,1.805352522e-02,2.509730631e-02,1
4.267534552,1.810892384e-02,2.509730631e-02,1
4.270602513,1.816548342e-02,2.509730631e-02,1
4.273670475,1.822318401e-02,2.509730631e-02,1
4.276738437,1.828200558e-02,2.509730631e-02,1
4.279806398,1.834192809e-02,2.509730631e-02,1
4.282874360,1.840293147e-02,2.509730631e-02,1
4.285942321,1.846499560e-02,2.509730631e-02,1
4.289010283,1.852810040e-02,2.509730631e-02,1
4.292078245,1.859222577e-02,2.509730631e-02,1
4.295146206,1.865735163e-02,2.509730631e-02,1
4.298214168,1.872345795e-02,2.509730631e-02,1
4.301282129,1.879052474e-02,2.509730631e-02,1
4.304350091,1.885853205e-02,2.509730631e-02,1
4.307418052,1.892746000e-02,2.509730631e-02,1
4.310486014,1.899728877e-02,2.509730631e-02,1
4.313553976,1.906799865e-02,2.509730631e-02,1
4.316621937,1.913957000e-02,2.509730631e-02,1
4.319689899,1.921198327e-02,2.509730631e-02,1
4.322757860,1.928521903e-02,2.509730631e-02,1
4.325825822,1.935925796e-02,2.509730631e-02,1
4.328893783,1.943408085e-02,2.509730631e-02,1
4.331961745,1.950966863e-02,2.509730631e-02,1
4.335029707,1.958600235e-02,2.509730631e-02,1
4.338097668,1.966306320e-02,2.509730631e-02,1
4.341165630,1.974083251e-02,2.509730631e-02,1
4.344233591,1.981929177e-02,2.509730631e-02,1
4.347301553,1.989842260e-02,2.509730631e-02,1
4.350369514,1.997820680e-02,2.509730631e-02,1
4.353437476,2.005862630e-02,2.509730631e-02,1
4.356505438,2.013966322e-02,2.509730631e-02,1
4.359573399,2.022129983e-02,2.509730631e-02,1
4.362641361,2.030351858e-02,2.509730631e-02,1
4.365709322,2.038630208e-02,2.509730631e-02,1
4.368777284,2.046963313e-02,2.509730631e-02,1
4.371845245,2.055349467e-02,2.509730631e-02,1
4.374913207,2.063786986e-02,2.509730631e-02,1
4.377981169,2.072274201e-02,2.509730631e-02,1
4.381049130,2.080809463e-02,2.509730631e-02,1
4.384117092,2.089391139e-02,2.509730631e-02,1
4.387185053,2.098017616e-02,2.509730631e-02,1
4.390253015,2.106687298e-02,2.509730631e-02,1
4.393320977,2.115398609e-02,2.509730631e-02,1
4.396388938,2.124149989e-02,2.509730631e-02,1
4.399456900,2.132939898e-02,2.509730631e-02,1
4.402524861,2.141766813e-02,2.509730631e-02,1
4.405592823,2.150629231e-02,2.509730631e-02,1
4.408660784,2.159525665e-02,2.509730631e-02,1
4.411728746,2.168454650e-02,2.509730631e-02,1
4.414796708,2.177414734e-02,2.509730631e-02,1
4.417864669,2.186404487e-02,2.509730631e-02,1
4.420932631,2.195422496e-02,2.509730631e-02,1
4.424000592,2.204467365e-02,2.509730631e-02,1
4.427068554,2.213537717e-02,2.509730631e-02,1
4.430136515,2.222632192e-02,2.509730631e-02,1
4.433204477,2.231749446e-02,2.509730631e-02,1
4.436272439,2.240888156e-02,2.509730631e-02,1
4.439340400,2.250047014e-02,2.509730631e-02,1
4.442408362,2.259224728e-02,2.509730631e-02,1
4.445476323,2.268420026e-02,2.509730631e-02,1
4.448544285,2.277631651e-02,2.509730631e-02,1
4.451612246,2.286858361e-02,2.509730631e-02,1
4.454680208,2.296098935e-02,2.509730631e-02,1
4.457748170,2.305352163e-02,2.509730631e-02,1
4.460816131,2.314616856e-02,2.509730631e-02,1
4.463884093,2.323891838e-02,2.509730631e-02,1
4.466952054,2.333175949e-02,2.509730631e-02,1
4.470020016,2.342468046e-02,2.509730631e-02,1
4.473087977,2.351767000e-02,2.509730631e-02,1
4.476155939,2.361071698e-02,2.509730631e-02,1
4.479223901,2.370381042e-02,2.509730631e-02,1
4.482291862,2.379693949e-02,2.509730631e-02,1
4.485359824,2.389009351e-02,2.509730631e-02,1
4.488427785,2.398326192e-02,2.509730631e-02,1
4.491495747,2.407643434e-02,2.509730631e-02,1
4.494563709,2.416960052e-02,2.509730631e-02,1
4.497631670,2.426275032e-02,2.509730631e-02,1
4.500699632,2.435587377e-02,2.509730631e-02,1
4.503767593,2.444896104e-02,2.509730631e-02,1
4.506835555,2.454200240e-02,2.509730631e-02,1
4.509903516,2.463498828e-02,2.509730631e-02,1
4.512971478,2.472790923e-02,2.509730631e-02,1
4.516039440,2.482075593e-02,2.509730631e-02,1
4.519107401,2.491351918e-02,2.509730631e-02,1
4.522175363,2.500618992e-02,2.509730631e-02,1
4.525243324,2.509875920e-02,2.509875920e-02,0
4.528311286,2.519121819e-02,2.519121819e-02,0
4.531379247,2.528355818e-02,2.528355818e-02,0
4.534447209,2.537577058e-02,2.537577058e-02,0
4.537515171,2.546784692e-02,2.546784692e-02,0
4.540583132,2.555977883e-02,2.555977883e-02,0
4.543651094,2.565155806e-02,2.565155806e-02,0
4.546719055,2.574317649e-02,2.574317649e-02,0
4.549787017,2.583462607e-02,2.583462607e-02,0
4.552854978,2.592589888e-02,2.592589888e-02,0
4.555922940,2.601698711e-02,2.601698711e-02,0
4.558990902,2.610788303e-02,2.610788303e-02,0
4.562058863,2.619857905e-02,2.619857905e-02,0
4.565126825,2.628906765e-02,2.628906765e-02,0
4.568194786,2.637934141e-02,2.637934141e-02,0
4.571262748,2.646939302e-02,2.646939302e-02,0
4.574330709,2.655921527e-02,2.655921527e-02,0
4.577398671,2.664880103e-02,2.664880103e-02,0
4.580466633,2.673814327e-02,2.673814327e-02,0
4.583534594,2.682723505e-02,2.682723505e-02,0
4.586602556,2.691606953e-02,2.691606953e-02,0
4.589670517,2.700463994e-02,2.700463994e-02,0
4.592738479,2.709293962e-02,2.709293962e-02,0
4.595806441,2.718096197e-02,2.718096197e-02,0
4.598874402,2.726870051e-02,2.726870051e-02,0
4.601942364,2.735614881e-02,2.735614881e-02,0
4.605010325,2.744330054e-02,2.744330054e-02,0
4.608078287,2.753014945e-02,2.753014945e-02,0
4.611146248,2.761668936e-02,2.761668936e-02,0
4.614214210,2.770291419e-02,2.770291419e-02,0
4.617282172,2.778881791e-02,2.778881791e-02,0
4.620350133,2.787439459e-02,2.787439459e-02,0
4.623418095,2.795963837e-02,2.795963837e-02,0
4.626486056,2.804454344e-02,2.804454344e-02,0
4.629554018,2.812910411e-02,2.812910411e-02,0
4.632621979,2.821331471e-02,2.821331471e-02,0
4.635689941,2.829716968e-02,2.829716968e-02,0
4.638757903,2.838066352e-02,2.838066352e-02,0
4.641825864,2.846379078e-02,2.846379078e-02,0
4.644893826,2.854654611e-02,2.854654611e-02,0
4.647961787,2.862892420e-02,2.862892420e-02,0
4.651029749,2.871091981e-02,2.871091981e-02,0
4.654097710,2.879252779e-02,2.879252779e-02,0
4.657165672,2.887374301e-02,2.887374301e-02,0
4.660233634,2.895456045e-02,2.895456045e-02,0
4.663301595,2.903497512e-02,2.903497512e-02,0
4.666369557,2.911498210e-02,2.911498210e-02,0
4.669437518,2.919457653e-02,2.919457653e-02,0
4.672505480,2.927375363e-02,2.927375363e-02,0
4.675573441,2.935250864e-02,2.935250864e-02,0
4.678641403,2.943083689e-02,2.943083689e-02,0
4.681709365,2.950873375e-02,2.950873375e-02,0
4.684777326,2.958619466e-02,2.958619466e-02,0
4.687845288,2.966321510e-02,2.966321510e-02,0
4.690913249,2.973979062e-02,2.973979062e-02,0
4.693981211,2.981591682e-02,2.981591682e-02,0
4.697049173,2.989158934e-02,2.989158934e-02,0
4.700117134,2.996680390e-02,2.996680390e-02,0
4.703185096,3.004155624e-02,3.004155624e-02,0
4.706253057,3.011584218e-02,3.011584218e-02,0
4.709321019,3.018965757e-02,3.018965757e-02,0
4.712388980,3.026299833e-02,3.026299833e-02,0
4.715456942,3.033586041e-02,3.033586041e-02,0
4.718524904,3.040823982e-02,3.040823982e-02,0
4.721592865,3.048013261e-02,3.048013261e-02,0
4.724660827,3.055153489e-02,3.055153489e-02,0
4.727728788,3.062244281e-02,3.062244281e-02,0
4.730796750,3.069285257e-02,3.069285257e-02,0
4.733864711,3.076276040e-02,3.076276040e-02,0
4.736932673,3.083216260e-02,3.083216260e-02,0
4.740000635,3.090105551e-02,3.090105551e-02,0
4.743068596,3.096943549e-02,3.096943549e-02,0
4.746136558,3.103729898e-02,3.103729898e-02,0
4.749204519,3.110464243e-02,3.110464243e-02,0
4.752272481,3.117146235e-02,3.117146235e-02,0
4.755340442,3.123775530e-02,3.123775530e-02,0
4.758408404,3.130351787e-02,3.130351787e-02,0
4.761476366,3.136874669e-02,3.136874669e-02,0
4.764544327,3.143343843e-02,3.143343843e-02,0
4.767612289,3.149758982e-02,3.149758982e-02,0
4.770680250,3.156119760e-02,3.156119760e-02,0
4.773748212,3.162425858e-02,3.162425858e-02,0
4.776816173,3.168676958e-02,3.168676958e-02,0
4.779884135,3.174872748e-02,3.174872748e-02,0
4.782952097,3.181012919e-02,3.181012919e-02,0
4.786020058,3.187097167e-02,3.187097167e-02,0
4.789088020,3.193125189e-02,3.193125189e-02,0
4.792155981,3.199096689e-02,3.199096689e-02,0
4.795223943,3.205011373e-02,3.205011373e-02,0
4.798291905,3.210868949e-02,3.210868949e-02,0
4.801359866,3.216669133e-02,3.216669133e-02,0
4.804427828,3.222411641e-02,3.222411641e-02,0
4.807495789,3.228096193e-02,3.228096193e-02,0
4.810563751,3.233722514e-02,3.233722514e-02,0
4.813631712,3.239290331e-02,3.239290331e-02,0
4.816699674,3.244799375e-02,3.244799375e-02,0
4.819767636,3.250249381e-02,3.250249381e-02,0
4.822835597,3.255640087e-02,3.255640087e-02,0
4.825903559,3.260971233e-02,3.260971233e-02,0
4.828971520,3.266242565e-02,3.266242565e-02,0
4.832039482,3.271453830e-02,3.271453830e-02,0
4.835107443,3.276604780e-02,3.276604780e-02,0
4.838175405,3.281695168e-02,3.281695168e-02,0
4.841243367,3.286724753e-02,3.286724753e-02,0
4.844311328,3.291693294e-02,3.291693294e-02,0
4.847379290,3.296600558e-02,3.296600558e-02,0
4.850447251,3.301446309e-02,3.301446309e-02,0
4.853515213,3.306230319e-02,3.306230319e-02,0
4.856583174,3.310952360e-02,3.310952360e-02,0
4.859651136,3.315612210e-02,3.315612210e-02,0
4.862719098,3.320209648e-02,3.320209648e-02,0
4.865787059,3.324744456e-02,3.324744456e-02,0
4.868855021,3.329216419e-02,3.329216419e-02,0
4.871922982,3.333625326e-02,3.333625326e-02,0
4.874990944,3.337970969e-02,3.337970969e-02,0
4.878058905,3.342253142e-02,3.342253142e-02,0
4.881126867,3.346471641e-02,3.346471641e-02,0
4.884194829,3.350626268e-02,3.350626268e-02,0
4.887262790,3.354716825e-02,3.354716825e-02,0
4.890330752,3.358743118e-02,3.358743118e-02,0
4.893398713,3.362704955e-02,3.362704955e-02,0
4.896466675,3.366602149e-02,3.366602149e-02,0
4.899534637,3.370434514e-02,3.370434514e-02,0
4.902602598,3.374201866e-02,3.374201866e-02,0
4.905670560,3.377904026e-02,3.377904026e-02,0
4.908738521,3.381540815e-02,3.381540815e-02,0
4.911806483,3.385112061e-02,3.385112061e-02,0
4.914874444,3.388617590e-02,3.388617590e-02,0
4.917942406,3.392057233e-02,3.392057233e-02,0
4.921010368,3.395430824e-02,3.395430824e-02,0
4.924078329,3.398738199e-02,3.398738199e-02,0
4.927146291,3.401979197e-02,3.401979197e-02,0
4.930214252,3.405153658e-02,3.405153658e-02,0
4.933282214,3.408261428e-02,3.408261428e-02,0
4.936350175,3.411302352e-02,3.411302352e-02,0
4.939418137,3.414276280e-02,3.414276280e-02,0
4.942486099,3.417183063e-02,3.417183063e-02,0
4.945554060,3.420022557e-02,3.420022557e-02,0
4.948622022,3.422794617e-02,3.422794617e-02,0
4.951689983,3.425499104e-02,3.425499104e-02,0
4.954757945,3.428135879e-02,3.428135879e-02,0
4.957825906,3.430704807e-02,3.430704807e-02,0
4.960893868,3.433205754e-02,3.433205754e-02,0
4.963961830,3.435638591e-02,3.435638591e-02,0
4.967029791,3.438003189e-02,3.438003189e-02,0
4.970097753,3.440299422e-02,3.440299422e-02,0
4.973165714,3.442527168e-02,3.442527168e-02,0
4.976233676,3.444686306e-02,3.444686306e-02,0
4.979301637,3.446776718e-02,3.446776718e-02,0
4.982369599,3.448798287e-02,3.448798287e-02,0
4.985437561,3.450750900e-02,3.450750900e-02,0
4.988505522,3.452634447e-02,3.452634447e-02,0
4.991573484,3.454448819e-02,3.454448819e-02,0
4.994641445,3.456193909e-02,3.456193909e-02,0
4.997709407,3.457869613e-02,3.457869613e-02,0
5.000777369,3.459475831e-02,3.459475831e-02,0
5.003845330,3.461012463e-02,3.461012463e-02,0
5.006913292,3.462479413e-02,3.462479413e-02,0
5.009981253,3.463876585e-02,3.463876585e-02,0
5.013049215,3.465203888e-02,3.465203888e-02,0
5.016117176,3.466461232e-02,3.466461232e-02,0
5.019185138,3.467648530e-02,3.467648530e-02,0
5.022253100,3.468765696e-02,3.468765696e-02,0
