theta,A0,A_floor,bound
5.025321061,3.469812648e-02,3.469812648e-02,0
5.028389023,3.470789304e-02,3.470789304e-02,0
5.031456984,3.471695587e-02,3.471695587e-02,0
5.034524946,3.472531421e-02,3.472531421e-02,0
5.037592907,3.473296732e-02,3.473296732e-02,0
5.040660869,3.473991449e-02,3.473991449e-02,0
5.043728831,3.474615502e-02,3.474615502e-02,0
5.046796792,3.475168824e-02,3.475168824e-02,0
5.049864754,3.475651350e-02,3.475651350e-02,0
5.052932715,3.476063019e-02,3.476063019e-02,0
5.056000677,3.476403770e-02,3.476403770e-02,0
5.059068638,3.476673544e-02,3.476673544e-02,0
5.062136600,3.476872287e-02,3.476872287e-02,0
5.065204562,3.476999944e-02,3.476999944e-02,0
5.068272523,3.477056464e-02,3.477056464e-02,0
5.071340485,3.477041798e-02,3.477041798e-02,0
5.074408446,3.476955899e-02,3.476955899e-02,0
5.077476408,3.476798722e-02,3.476798722e-02,0
5.080544369,3.476570225e-02,3.476570225e-02,0
5.083612331,3.476270366e-02,3.476270366e-02,0
5.086680293,3.475899109e-02,3.475899109e-02,0
5.089748254,3.475456416e-02,3.475456416e-02,0
5.092816216,3.474942254e-02,3.474942254e-02,0
5.095884177,3.474356592e-02,3.474356592e-02,0
5.098952139,3.473699398e-02,3.473699398e-02,0
5.102020101,3.472970647e-02,3.472970647e-02,0
5.105088062,3.472170313e-02,3.472170313e-02,0
5.108156024,3.471298373e-02,3.471298373e-02,0
5.111223985,3.470354805e-02,3.470354805e-02,0
5.114291947,3.469339591e-02,3.469339591e-02,0
5.117359908,3.468252715e-02,3.468252715e-02,0
5.120427870,3.467094161e-02,3.467094161e-02,0
5.123495832,3.465863917e-02,3.465863917e-02,0
5.126563793,3.464561973e-02,3.464561973e-02,0
5.129631755,3.463188321e-02,3.463188321e-02,0
5.132699716,3.461742954e-02,3.461742954e-02,0
5.135767678,3.460225869e-02,3.460225869e-02,0
5.138835639,3.458637064e-02,3.458637064e-02,0
5.141903601,3.456976539e-02,3.456976539e-02,0
5.144971563,3.455244297e-02,3.455244297e-02,0
5.148039524,3.453440342e-02,3.453440342e-02,0
5.151107486,3.451564680e-02,3.451564680e-02,0
5.154175447,3.449617320e-02,3.449617320e-02,0
5.157243409,3.447598274e-02,3.447598274e-02,0
5.160311370,3.445507554e-02,3.445507554e-02,0
5.163379332,3.443345175e-02,3.443345175e-02,0
5.166447294,3.441111154e-02,3.441111154e-02,0
5.169515255,3.438805510e-02,3.438805510e-02,0
5.172583217,3.436428266e-02,3.436428266e-02,0
5.175651178,3.433979443e-02,3.433979443e-02,0
5.178719140,3.431459068e-02,3.431459068e-02,0
5.181787101,3.428867167e-02,3.428867167e-02,0
5.184855063,3.426203772e-02,3.426203772e-02,0
5.187923025,3.423468913e-02,3.423468913e-02,0
5.190990986,3.420662625e-02,3.420662625e-02,0
5.194058948,3.417784943e-02,3.417784943e-02,0
5.197126909,3.414835905e-02,3.414835905e-02,0
5.200194871,3.411815552e-02,3.411815552e-02,0
5.203262833,3.408723925e-02,3.408723925e-02,0
5.206330794,3.405561069e-02,3.405561069e-02,0
5.209398756,3.402327031e-02,3.402327031e-02,0
5.212466717,3.399021858e-02,3.399021858e-02,0
5.215534679,3.395645601e-02,3.395645601e-02,0
5.218602640,3.392198313e-02,3.392198313e-02,0
5.221670602,3.388680049e-02,3.388680049e-02,0
5.224738564,3.385090865e-02,3.385090865e-02,0
5.227806525,3.381430821e-02,3.381430821e-02,0
5.230874487,3.377699976e-02,3.377699976e-02,0
5.233942448,3.373898395e-02,3.373898395e-02,0
5.237010410,3.370026143e-02,3.370026143e-02,0
5.240078371,3.366083286e-02,3.366083286e-02,0
5.243146333,3.362069894e-02,3.362069894e-02,0
5.246214295,3.357986039e-02,3.357986039e-02,0
5.249282256,3.353831794e-02,3.353831794e-02,0
5.252350218,3.349607235e-02,3.349607235e-02,0
5.255418179,3.345312440e-02,3.345312440e-02,0
5.258486141,3.340947488e-02,3.340947488e-02,0
5.261554102,3.336512461e-02,3.336512461e-02,0
5.264622064,3.332007444e-02,3.332007444e-02,0
5.267690026,3.327432523e-02,3.327432523e-02,0
5.270757987,3.322787786e-02,3.322787786e-02,0
5.273825949,3.318073323e-02,3.318073323e-02,0
5.276893910,3.313289228e-02,3.313289228e-02,0
5.279961872,3.308435594e-02,3.308435594e-02,0
5.283029833,3.303512519e-02,3.303512519e-02,0
5.286097795,3.298520102e-02,3.298520102e-02,0
5.289165757,3.293458443e-02,3.293458443e-02,0
5.292233718,3.288327647e-02,3.288327647e-02,0
5.295301680,3.283127818e-02,3.283127818e-02,0
5.298369641,3.277859064e-02,3.277859064e-02,0
5.301437603,3.272521495e-02,3.272521495e-02,0
5.304505565,3.267115222e-02,3.267115222e-02,0
5.307573526,3.261640361e-02,3.261640361e-02,0
5.310641488,3.256097026e-02,3.256097026e-02,0
5.313709449,3.250485337e-02,3.250485337e-02,0
5.316777411,3.244805413e-02,3.244805413e-02,0
5.319845372,3.239057379e-02,3.239057379e-02,0
5.322913334,3.233241358e-02,3.233241358e-02,0
5.325981296,3.227357479e-02,3.227357479e-02,0
5.329049257,3.221405870e-02,3.221405870e-02,0
5.332117219,3.215386663e-02,3.215386663e-02,0
5.335185180,3.209299993e-02,3.209299993e-02,0
5.338253142,3.203145994e-02,3.203145994e-02,0
5.341321103,3.196924807e-02,3.196924807e-02,0
5.344389065,3.190636570e-02,3.190636570e-02,0
5.347457027,3.184281428e-02,3.184281428e-02,0
5.350524988,3.177859525e-02,3.177859525e-02,0
5.353592950,3.171371009e-02,3.171371009e-02,0
5.356660911,3.164816029e-02,3.164816029e-02,0
5.359728873,3.158194739e-02,3.158194739e-02,0
5.362796834,3.151507291e-02,3.151507291e-02,0
5.365864796,3.144753843e-02,3.144753843e-02,0
5.368932758,3.137934554e-02,3.137934554e-02,0
5.372000719,3.131049585e-02,3.131049585e-02,0
5.375068681,3.124099100e-02,3.124099100e-02,0
5.378136642,3.117083266e-02,3.117083266e-02,0
5.381204604,3.110002250e-02,3.110002250e-02,0
5.384272565,3.102856224e-02,3.102856224e-02,0
5.387340527,3.095645360e-02,3.095645360e-02,0
5.390408489,3.088369836e-02,3.088369836e-02,0
5.393476450,3.081029829e-02,3.081029829e-02,0
5.396544412,3.073625519e-02,3.073625519e-02,0
5.399612373,3.066157090e-02,3.066157090e-02,0
5.402680335,3.058624728e-02,3.058624728e-02,0
5.405748297,3.051028621e-02,3.051028621e-02,0
5.408816258,3.043368959e-02,3.043368959e-02,0
5.411884220,3.035645935e-02,3.035645935e-02,0
5.414952181,3.027859747e-02,3.027859747e-02,0
5.418020143,3.020010591e-02,3.020010591e-02,0
5.421088104,3.012098669e-02,3.012098669e-02,0
5.424156066,3.004124185e-02,3.004124185e-02,0
5.427224028,2.996087345e-02,2.996087345e-02,0
5.430291989,2.987988357e-02,2.987988357e-02,0
5.433359951,2.979827434e-02,2.979827434e-02,0
5.436427912,2.971604790e-02,2.971604790e-02,0
5.439495874,2.963320642e-02,2.963320642e-02,0
5.442563835,2.954975209e-02,2.954975209e-02,0
5.445631797,2.946568715e-02,2.946568715e-02,0
5.448699759,2.938101385e-02,2.938101385e-02,0
5.451767720,2.929573447e-02,2.929573447e-02,0
5.454835682,2.920985132e-02,2.920985132e-02,0
5.457903643,2.912336675e-02,2.912336675e-02,0
5.460971605,2.903628312e-02,2.903628312e-02,0
5.464039566,2.894860283e-02,2.894860283e-02,0
5.467107528,2.886032832e-02,2.886032832e-02,0
5.470175490,2.877146203e-02,2.877146203e-02,0
5.473243451,2.868200647e-02,2.868200647e-02,0
5.476311413,2.859196416e-02,2.859196416e-02,0
5.479379374,2.850133764e-02,2.850133764e-02,0
5.482447336,2.841012950e-02,2.841012950e-02,0
5.485515297,2.831834235e-02,2.831834235e-02,0
5.488583259,2.822597885e-02,2.822597885e-02,0
5.491651221,2.813304168e-02,2.813304168e-02,0
5.494719182,2.803953354e-02,2.803953354e-02,0
5.497787144,2.794545720e-02,2.794545720e-02,0
5.500855105,2.785081542e-02,2.785081542e-02,0
5.503923067,2.775561104e-02,2.775561104e-02,0
5.506991029,2.765984689e-02,2.765984689e-02,0
5.510058990,2.756352587e-02,2.756352587e-02,0
5.513126952,2.746665091e-02,2.746665091e-02,0
5.516194913,2.736922495e-02,2.736922495e-02,0
5.519262875,2.727125100e-02,2.727125100e-02,0
5.522330836,2.717273210e-02,2.717273210e-02,0
5.525398798,2.707367131e-02,2.707367131e-02,0
5.528466760,2.697407175e-02,2.697407175e-02,0
5.531534721,2.687393657e-02,2.687393657e-02,0
5.534602683,2.677326896e-02,2.677326896e-02,0
5.537670644,2.667207216e-02,2.667207216e-02,0
5.540738606,2.657034943e-02,2.657034943e-02,0
5.543806567,2.646810410e-02,2.646810410e-02,0
5.546874529,2.636533952e-02,2.636533952e-02,0
5.549942491,2.626205909e-02,2.626205909e-02,0
5.553010452,2.615826627e-02,2.615826627e-02,0
5.556078414,2.605396453e-02,2.605396453e-02,0
5.559146375,2.594915743e-02,2.594915743e-02,0
5.562214337,2.584384854e-02,2.584384854e-02,0
5.565282298,2.573804150e-02,2.573804150e-02,0
5.568350260,2.563173999e-02,2.563173999e-02,0
5.571418222,2.552494773e-02,2.552494773e-02,0
5.574486183,2.541766851e-02,2.541766851e-02,0
5.577554145,2.530990616e-02,2.530990616e-02,0
5.580622106,2.520166456e-02,2.520166456e-02,0
5.583690068,2.509294766e-02,2.509730631e-02,1
5.586758029,2.498375943e-02,2.509730631e-02,1
5.589825991,2.487410394e-02,2.509730631e-02,1
5.592893953,2.476398529e-02,2.509730631e-02,1
5.595961914,2.465340764e-02,2.509730631e-02,1
5.599029876,2.454237521e-02,2.509730631e-02,1
5.602097837,2.443089229e-02,2.509730631e-02,1
5.605165799,2.431896322e-02,2.509730631e-02,1
5.608233761,2.420659241e-02,2.509730631e-02,1
5.611301722,2.409378433e-02,2.509730631e-02,1
5.614369684,2.398054353e-02,2.509730631e-02,1
5.617437645,2.386687461e-02,2.509730631e-02,1
5.620505607,2.375278225e-02,2.509730631e-02,1
5.623573568,2.363827120e-02,2.509730631e-02,1
5.626641530,2.352334627e-02,2.509730631e-02,1
5.629709492,2.340801237e-02,2.509730631e-02,1
5.632777453,2.329227446e-02,2.509730631e-02,1
5.635845415,2.317613760e-02,2.509730631e-02,1
5.638913376,2.305960692e-02,2.509730631e-02,1
5.641981338,2.294268763e-02,2.509730631e-02,1
5.645049299,2.282538502e-02,2.509730631e-02,1
5.648117261,2.270770448e-02,2.509730631e-02,1
5.651185223,2.258965148e-02,2.509730631e-02,1
5.654253184,2.247123159e-02,2.509730631e-02,1
5.657321146,2.235245045e-02,2.509730631e-02,1
5.660389107,2.223331383e-02,2.509730631e-02,1
5.663457069,2.211382758e-02,2.509730631e-02,1
5.666525030,2.199399764e-02,2.509730631e-02,1
5.669592992,2.187383007e-02,2.509730631e-02,1
5.672660954,2.175333104e-02,2.509730631e-02,1
5.675728915,2.163250681e-02,2.509730631e-02,1
5.678796877,2.151136378e-02,2.509730631e-02,1
5.681864838,2.138990845e-02,2.509730631e-02,1
5.684932800,2.126814743e-02,2.509730631e-02,1
5.688000761,2.114608747e-02,2.509730631e-02,1
5.691068723,2.102373544e-02,2.509730631e-02,1
5.694136685,2.090109834e-02,2.509730631e-02,1
5.697204646,2.077818330e-02,2.509730631e-02,1
5.700272608,2.065499760e-02,2.509730631e-02,1
5.703340569,2.053154865e-02,2.509730631e-02,1
5.706408531,2.040784402e-02,2.509730631e-02,1
5.709476493,2.028389140e-02,2.509730631e-02,1
5.712544454,2.015969867e-02,2.509730631e-02,1
5.715612416,2.003527385e-02,2.509730631e-02,1
5.718680377,1.991062514e-02,2.509730631e-02,1
5.721748339,1.978576090e-02,2.509730631e-02,1
5.724816300,1.966068965e-02,2.509730631e-02,1
5.727884262,1.953542013e-02,2.509730631e-02,1
5.730952224,1.940996123e-02,2.509730631e-02,1
5.734020185,1.928432206e-02,2.509730631e-02,1
5.737088147,1.915851189e-02,2.509730631e-02,1
5.740156108,1.903254025e-02,2.509730631e-02,1
5.743224070,1.890641683e-02,2.509730631e-02,1
5.746292031,1.878015158e-02,2.509730631e-02,1
5.749359993,1.865375464e-02,2.509730631e-02,1
5.752427955,1.852723640e-02,2.509730631e-02,1
5.755495916,1.840060750e-02,2.509730631e-02,1
5.758563878,1.827387882e-02,2.509730631e-02,1
5.761631839,1.814706149e-02,2.509730631e-02,1
5.764699801,1.802016691e-02,2.509730631e-02,1
5.767767762,1.789320676e-02,2.509730631e-02,1
5.770835724,1.776619300e-02,2.509730631e-02,1
5.773903686,1.763913788e-02,2.509730631e-02,1
5.776971647,1.751205396e-02,2.509730631e-02,1
5.780039609,1.738495410e-02,2.509730631e-02,1
5.783107570,1.725785151e-02,2.509730631e-02,1
5.786175532,1.713075970e-02,2.509730631e-02,1
5.789243493,1.700369255e-02,2.509730631e-02,1
5.792311455,1.687666430e-02,2.509730631e-02,1
5.795379417,1.674968954e-02,2.509730631e-02,1
5.798447378,1.662278327e-02,2.509730631e-02,1
5.801515340,1.649596086e-02,2.509730631e-02,1
5.804583301,1.636923810e-02,2.509730631e-02,1
5.807651263,1.624263122e-02,2.509730631e-02,1
5.810719225,1.611615686e-02,2.509730631e-02,1
5.813787186,1.598983212e-02,2.509730631e-02,1
5.816855148,1.586367459e-02,2.509730631e-02,1
5.819923109,1.573770231e-02,2.509730631e-02,1
5.822991071,1.561193386e-02,2.509730631e-02,1
5.826059032,1.548638830e-02,2.509730631e-02,1
5.829126994,1.536108524e-02,2.509730631e-02,1
5.832194956,1.523604486e-02,2.509730631e-02,1
5.835262917,1.511128788e-02,2.509730631e-02,1
5.838330879,1.498683563e-02,2.509730631e-02,1
5.841398840,1.486271005e-02,2.509730631e-02,1
5.844466802,1.473893370e-02,2.509730631e-02,1
5.847534763,1.461552979e-02,2.509730631e-02,1
5.850602725,1.449252221e-02,2.509730631e-02,1
5.853670687,1.436993554e-02,2.509730631e-02,1
5.856738648,1.424779507e-02,2.509730631e-02,1
5.859806610,1.412612681e-02,2.509730631e-02,1
5.862874571,1.400495756e-02,2.509730631e-02,1
5.865942533,1.388431489e-02,2.509730631e-02,1
5.869010494,1.376422715e-02,2.509730631e-02,1
5.872078456,1.364472354e-02,2.509730631e-02,1
5.875146418,1.352583412e-02,2.509730631e-02,1
5.878214379,1.340758978e-02,2.509730631e-02,1
5.881282341,1.329002236e-02,2.509730631e-02,1
5.884350302,1.317316458e-02,2.509730631e-02,1
5.887418264,1.305705012e-02,2.509730631e-02,1
5.890486225,1.294171362e-02,2.509730631e-02,1
5.893554187,1.282719071e-02,2.509730631e-02,1
5.896622149,1.271351802e-02,2.509730631e-02,1
5.899690110,1.260073322e-02,2.509730631e-02,1
5.902758072,1.248887501e-02,2.509730631e-02,1
5.905826033,1.237798319e-02,2.509730631e-02,1
5.908893995,1.226809860e-02,2.509730631e-02,1
5.911961957,1.215926320e-02,2.509730631e-02,1
5.915029918,1.205152007e-02,2.509730631e-02,1
5.918097880,1.194491340e-02,2.509730631e-02,1
5.921165841,1.183948850e-02,2.509730631e-02,1
5.924233803,1.173529184e-02,2.509730631e-02,1
5.927301764,1.163237101e-02,2.509730631e-02,1
5.930369726,1.153077473e-02,2.509730631e-02,1
5.933437688,1.143055286e-02,2.509730631e-02,1
5.936505649,1.133175640e-02,2.509730631e-02,1
5.939573611,1.123443742e-02,2.509730631e-02,1
5.942641572,1.113864909e-02,2.509730631e-02,1
5.945709534,1.104444566e-02,2.509730631e-02,1
5.948777495,1.095188237e-02,2.509730631e-02,1
5.951845457,1.086101549e-02,2.509730631e-02,1
5.954913419,1.077190220e-02,2.509730631e-02,1
5.957981380,1.068460059e-02,2.509730631e-02,1
5.961049342,1.059916957e-02,2.509730631e-02,1
5.964117303,1.051566882e-02,2.509730631e-02,1
5.967185265,1.043415869e-02,2.509730631e-02,1
5.970253226,1.035470013e-02,2.509730631e-02,1
5.973321188,1.027735457e-02,2.509730631e-02,1
5.976389150,1.020218385e-02,2.509730631e-02,1
5.979457111,1.012925006e-02,2.509730631e-02,1
5.982525073,1.005861546e-02,2.509730631e-02,1
5.985593034,9.990342275e-03,2.509730631e-02,1
5.988660996,9.924492630e-03,2.509730631e-02,1
5.991728957,9.861128332e-03,2.509730631e-02,1
5.994796919,9.800310728e-03,2.509730631e-02,1
5.997864881,9.742100530e-03,2.509730631e-02,1
6.000932842,9.686557626e-03,2.509730631e-02,1
6.004000804,9.633740898e-03,2.509730631e-02,1
6.007068765,9.583708020e-03,2.509730631e-02,1
6.010136727,9.536515259e-03,2.509730631e-02,1
6.013204689,9.492217273e-03,2.509730631e-02,1
6.016272650,9.450866898e-03,2.509730631e-02,1
6.019340612,9.412514946e-03,2.509730631e-02,1
6.022408573,9.377209997e-03,2.509730631e-02,1
6.025476535,9.344998192e-03,2.509730631e-02,1
6.028544496,9.315923039e-03,2.509730631e-02,1
6.031612458,9.290025216e-03,2.509730631e-02,1
6.034680420,9.267342390e-03,2.509730631e-02,1
6.037748381,9.247909043e-03,2.509730631e-02,1
6.040816343,9.231756311e-03,2.509730631e-02,1
6.043884304,9.218911839e-03,2.509730631e-02,1
6.046952266,9.209399650e-03,2.509730631e-02,1
6.050020227,9.203240031e-03,2.509730631e-02,1
6.053088189,9.200449440e-03,2.509730631e-02,1
6.056156151,9.201040435e-03,2.509730631e-02,1
6.059224112,9.205021619e-03,2.509730631e-02,1
6.062292074,9.212397606e-03,2.509730631e-02,1
6.065360035,9.223169018e-03,2.509730631e-02,1
6.068427997,9.237332495e-03,2.509730631e-02,1
6.071495958,9.254880728e-03,2.509730631e-02,1
6.074563920,9.275802519e-03,2.509730631e-02,1
6.077631882,9.300082855e-03,2.509730631e-02,1
6.080699843,9.327703005e-03,2.509730631e-02,1
6.083767805,9.358640635e-03,2.509730631e-02,1
6.086835766,9.392869939e-03,2.509730631e-02,1
6.089903728,9.430361788e-03,2.509730631e-02,1
6.092971689,9.471083885e-03,2.509730631e-02,1
6.096039651,9.515000945e-03,2.509730631e-02,1
6.099107613,9.562074868e-03,2.509730631e-02,1
6.102175574,9.612264935e-03,2.509730631e-02,1
6.105243536,9.665528002e-03,2.509730631e-02,1
6.108311497,9.721818697e-03,2.509730631e-02,1
6.111379459,9.781089625e-03,2.509730631e-02,1
6.114447421,9.843291568e-03,2.509730631e-02,1
6.117515382,9.908373685e-03,2.509730631e-02,1
6.120583344,9.976283715e-03,2.509730631e-02,1
6.123651305,1.004696817e-02,2.509730631e-02,1
6.126719267,1.012037251e-02,2.509730631e-02,1
6.129787228,1.019644135e-02,2.509730631e-02,1
6.132855190,1.027511862e-02,2.509730631e-02,1
6.135923152,1.035634774e-02,2.509730631e-02,1
6.138991113,1.044007176e-02,2.509730631e-02,1
6.142059075,1.052623354e-02,2.509730631e-02,1
6.145127036,1.061477588e-02,2.509730631e-02,1
6.148194998,1.070564162e-02,2.509730631e-02,1
6.151262959,1.079877381e-02,2.509730631e-02,1
6.154330921,1.089411580e-02,2.509730631e-02,1
6.157398883,1.099161134e-02,2.509730631e-02,1
6.160466844,1.109120466e-02,2.509730631e-02,1
6.163534806,1.119284061e-02,2.509730631e-02,1
6.166602767,1.129646464e-02,2.509730631e-02,1
6.169670729,1.140202298e-02,2.509730631e-02,1
6.172738690,1.150946261e-02,2.509730631e-02,1
6.175806652,1.161873134e-02,2.509730631e-02,1
6.178874614,1.172977787e-02,2.509730631e-02,1
6.181942575,1.184255182e-02,2.509730631e-02,1
6.185010537,1.195700375e-02,2.509730631e-02,1
6.188078498,1.207308519e-02,2.509730631e-02,1
6.191146460,1.219074866e-02,2.509730631e-02,1
6.194214421,1.230994771e-02,2.509730631e-02,1
6.197282383,1.243063688e-02,2.509730631e-02,1
6.200350345,1.255277176e-02,2.509730631e-02,1
6.203418306,1.267630894e-02,2.509730631e-02,1
6.206486268,1.280120607e-02,2.509730631e-02,1
6.209554229,1.292742180e-02,2.509730631e-02,1
6.212622191,1.305491582e-02,2.509730631e-02,1
6.215690153,1.318364879e-02,2.509730631e-02,1
6.218758114,1.331358241e-02,2.509730631e-02,1
6.221826076,1.344467935e-02,2.509730631e-02,1
6.224894037,1.357690324e-02,2.509730631e-02,1
6.227961999,1.371021867e-02,2.509730631e-02,1
6.231029960,1.384459118e-02,2.509730631e-02,1
6.234097922,1.397998721e-02,2.509730631e-02,1
6.237165884,1.411637412e-02,2.509730631e-02,1
6.240233845,1.425372015e-02,2.509730631e-02,1
6.243301807,1.439199438e-02,2.509730631e-02,1
6.246369768,1.453116676e-02,2.509730631e-02,1
6.249437730,1.467120804e-02,2.509730631e-02,1
6.252505691,1.481208978e-02,2.509730631e-02,1
6.255573653,1.495378431e-02,2.509730631e-02,1
6.258641615,1.509626474e-02,2.509730631e-02,1
6.261709576,1.523950489e-02,2.509730631e-02,1
6.264777538,1.538347931e-02,2.509730631e-02,1
6.267845499,1.552816325e-02,2.509730631e-02,1
6.270913461,1.567353262e-02,2.509730631e-02,1
6.273981422,1.581956402e-02,2.509730631e-02,1
6.277049384,1.596623464e-02,2.509730631e-02,1
6.280117346,1.611352233e-02,2.509730631e-02,1
